Invoice_ID,Branch,City,Customer_Type,Gender,Product_Category,Unit_Price,Quantity,Discount,Rating,Discount_Amount,Net_Sales,Tax_7_25_percent,Total_Sales
INV203009,West-2,Los Angeles,Member,Male,Clothing,307.06,9,0.34,5.8,939.6,1823.94,132.24,1956.18
INV203010,West-1,San Diego,Normal,Female,Cosmetics,252.37,8,0.19,5.9,383.6,1635.36,118.56,1753.92
INV203011,West-1,Irvine,Normal,Female,Food,272.41,15,0.18,5.5,735.51,3350.64,242.92,3593.56
INV203012,West-2,Oakland,Normal,Male,Food,537.61,18,0.13,3.8,1258.01,8418.97,610.38,9029.35
INV203013,West-1,Irvine,Member,Male,Clothing,473.95,2,0.15,4.9,142.18,805.72,58.41,864.13
INV203014,West-1,San Diego,Normal,Male,Electronics,80.28,2,0.17,7.9,27.3,133.26,9.66,142.92
INV203015,West-3,San Jose,Member,Female,Food,368.13,11,0.05,2.6,202.47,3846.96,278.9,4125.86
INV203016,West-2,San Francisco,Normal,Male,Home Appliances,597.56,1,0.13,2.8,77.68,519.88,37.69,557.57
INV203017,West-2,San Diego,Member,Male,Cosmetics,359.35,18,0.29,7.0,1875.81,4592.49,332.96,4925.45
INV203018,West-3,Anaheim,Member,Female,Electronics,472.59,7,0.06,8.8,198.49,3109.64,225.45,3335.09
INV203019,West-1,San Diego,Normal,Male,Food,462.59,17,0.26,4.1,2044.65,5819.38,421.91,6241.29
INV203020,West-1,Sacramento,Member,Female,Clothing,213.44,16,0.23,9.4,785.46,2629.58,190.64,2820.22
INV203021,West-2,San Francisco,Member,Female,Cosmetics,226.25,7,0.02,1.5,31.68,1552.07,112.53,1664.6
INV203022,West-1,San Jose,Member,Male,Food,435.83,7,0.01,2.1,30.51,3020.3,218.97,3239.27
INV203023,West-3,Oakland,Member,Male,Clothing,302.49,2,0.12,5.1,72.6,532.38,38.6,570.98
INV203024,West-3,Oakland,Normal,Male,Food,344.49,5,0.24,7.5,413.39,1309.06,94.91,1403.97
INV203025,West-2,San Diego,Normal,Female,Cosmetics,429.18,14,0.12,4.3,721.02,5287.5,383.34,5670.84
INV203026,West-3,Sacramento,Normal,Female,Home Appliances,467.66,8,0.23,6.0,860.49,2880.79,208.86,3089.65
INV203027,West-3,Los Angeles,Normal,Female,Home Appliances,166.55,12,0.23,1.3,459.68,1538.92,111.57,1650.49
INV203028,West-2,Irvine,Normal,Male,Clothing,92.34,7,0.28,5.2,180.99,465.39,33.74,499.13
INV203029,West-3,Irvine,Member,Male,Home Appliances,178.62,6,0.03,3.2,32.15,1039.57,75.37,1114.94
INV203030,West-3,Irvine,Member,Male,Cosmetics,306.99,13,0.2,5.6,798.17,3192.7,231.47,3424.17
INV203031,West-3,Los Angeles,Member,Male,Clothing,208.57,12,0.02,5.7,50.06,2452.78,177.83,2630.61
INV203032,West-1,Sacramento,Member,Male,Food,343.18,17,0.06,7.8,350.04,5484.02,397.59,5881.61
INV203033,West-2,Irvine,Normal,Male,Electronics,36.81,16,0.11,5.9,64.79,524.17,38.0,562.17
INV203034,West-2,Anaheim,Normal,Female,Food,308.3,1,0.25,6.5,77.08,231.22,16.76,247.98
INV203035,West-2,Los Angeles,Member,Female,Cosmetics,223.95,7,0.34,5.8,533.0,1034.65,75.01,1109.66
INV203036,West-1,Los Angeles,Normal,Female,Clothing,323.13,3,0.12,9.9,116.33,853.06,61.85,914.91
INV203037,West-1,San Jose,Member,Male,Food,256.41,6,0.18,8.1,276.92,1261.54,91.46,1353.0
INV203038,West-2,San Jose,Member,Female,Clothing,174.11,3,0.09,7.8,47.01,475.32,34.46,509.78
INV203039,West-1,San Francisco,Normal,Female,Home Appliances,542.94,3,0.24,6.6,390.92,1237.9,89.75,1327.65
INV203040,West-2,Anaheim,Normal,Female,Electronics,114.94,8,0.13,5.8,119.54,799.98,58.0,857.98
INV203041,West-1,Anaheim,Normal,Male,Cosmetics,410.41,14,0.17,4.1,976.78,4768.96,345.75,5114.71
INV203042,West-3,San Francisco,Normal,Male,Food,555.16,9,0.2,8.1,999.29,3997.15,289.79,4286.94
INV203043,West-3,Anaheim,Normal,Female,Electronics,325.51,5,0.24,2.7,390.61,1236.94,89.68,1326.62
INV203044,West-2,Fresno,Normal,Male,Cosmetics,526.46,15,0.02,1.3,157.94,7738.96,561.07,8300.03
INV203045,West-1,Santa Ana,Normal,Male,Cosmetics,79.29,17,0.19,7.3,256.11,1091.82,79.16,1170.98
INV203046,West-1,Irvine,Member,Male,Home Appliances,298.8,10,0.15,2.3,448.2,2539.8,184.14,2723.94
INV203047,West-3,San Jose,Normal,Male,Clothing,276.93,8,0.05,9.1,110.77,2104.67,152.59,2257.26
INV203048,West-3,San Francisco,Member,Female,Clothing,9.83,18,0.07,7.9,12.39,164.55,11.93,176.48
INV203049,West-1,San Francisco,Member,Male,Electronics,268.74,6,0.31,6.4,499.86,1112.58,80.66,1193.24
INV203050,West-1,Anaheim,Normal,Female,Home Appliances,224.57,17,0.31,3.8,1183.48,2634.21,190.98,2825.19
INV203051,West-1,Los Angeles,Member,Female,Cosmetics,403.53,4,0.01,6.7,16.14,1597.98,115.85,1713.83
INV203052,West-1,Oakland,Normal,Male,Home Appliances,563.31,15,0.24,5.3,2027.92,6421.73,465.58,6887.31
INV203053,West-1,San Diego,Member,Male,Home Appliances,56.05,10,0.19,3.6,106.5,454.0,32.92,486.92
INV203054,West-1,San Diego,Member,Male,Electronics,199.85,13,0.33,9.5,857.36,1740.69,126.2,1866.89
INV203055,West-2,San Francisco,Member,Female,Clothing,269.22,1,0.32,2.5,86.15,183.07,13.27,196.34
INV203056,West-1,Irvine,Normal,Female,Home Appliances,275.84,9,0.2,7.8,496.51,1986.05,143.99,2130.04
INV203057,West-3,Fresno,Member,Female,Home Appliances,466.01,5,0.05,8.2,116.5,2213.55,160.48,2374.03
INV203058,West-2,Irvine,Member,Female,Home Appliances,268.82,11,0.16,9.6,473.12,2483.9,180.08,2663.98
INV203059,West-1,San Francisco,Member,Female,Food,21.16,4,0.25,5.9,21.16,63.48,4.6,68.08
INV203060,West-3,Irvine,Normal,Female,Home Appliances,427.51,16,0.33,5.8,2257.25,4582.91,332.26,4915.17
INV203061,West-2,San Jose,Member,Female,Home Appliances,531.47,18,0.13,9.3,1243.64,8322.82,603.4,8926.22
INV203062,West-3,Irvine,Normal,Male,Cosmetics,310.77,8,0.27,8.2,671.26,1814.9,131.58,1946.48
INV203063,West-1,Anaheim,Member,Female,Food,350.76,2,0.24,7.9,168.36,533.16,38.65,571.81
INV203064,West-1,Anaheim,Member,Female,Home Appliances,101.95,17,0.03,8.1,51.99,1681.16,121.88,1803.04
INV203065,West-1,Fresno,Member,Female,Home Appliances,136.28,10,0.2,5.4,272.56,1090.24,79.04,1169.28
INV203066,West-1,San Jose,Normal,Female,Electronics,144.93,13,0.06,1.4,113.05,1771.04,128.4,1899.44
INV203067,West-2,Oakland,Member,Male,Electronics,261.29,15,0.24,2.8,940.64,2978.71,215.96,3194.67
INV203068,West-2,Los Angeles,Member,Female,Food,557.25,9,0.21,6.8,1053.2,3962.05,287.25,4249.3
INV203069,West-3,San Jose,Member,Female,Cosmetics,315.46,8,0.34,4.6,858.05,1665.63,120.76,1786.39
INV203070,West-1,Sacramento,Member,Male,Food,119.3,6,0.33,6.5,236.21,479.59,34.77,514.36
INV203071,West-3,Santa Ana,Normal,Male,Food,163.32,4,0.0,6.0,0.0,653.28,47.36,700.64
INV203072,West-2,San Francisco,Member,Female,Electronics,233.49,18,0.03,4.9,126.08,4076.74,295.56,4372.3
INV203073,West-1,Sacramento,Member,Female,Electronics,375.84,3,0.27,3.1,304.43,823.09,59.67,882.76
INV203074,West-1,Fresno,Member,Female,Cosmetics,266.82,4,0.24,7.5,256.15,811.13,58.81,869.94
INV203075,West-2,Sacramento,Member,Female,Home Appliances,238.5,13,0.28,9.2,868.14,2232.36,161.85,2394.21
INV203076,West-2,Anaheim,Normal,Female,Cosmetics,341.01,11,0.09,7.9,337.6,3413.51,247.48,3660.99
INV203077,West-2,Irvine,Member,Female,Home Appliances,148.89,8,0.3,2.1,357.34,833.78,60.45,894.23
INV203078,West-2,Los Angeles,Member,Male,Clothing,51.95,14,0.15,5.8,109.1,618.2,44.82,663.02
INV203079,West-2,San Diego,Normal,Male,Electronics,19.53,14,0.09,8.5,24.61,248.81,18.04,266.85
INV203080,West-1,San Francisco,Member,Female,Clothing,154.5,16,0.0,6.3,0.0,2472.0,179.22,2651.22
INV203081,West-2,San Diego,Member,Female,Clothing,59.5,14,0.3,5.0,249.9,583.1,42.27,625.37
INV203082,West-1,Irvine,Member,Female,Electronics,205.12,1,0.19,3.6,38.97,166.15,12.05,178.2
INV203083,West-1,Anaheim,Normal,Male,Clothing,464.9,2,0.34,4.0,316.13,613.67,44.49,658.16
INV203084,West-2,Anaheim,Member,Female,Food,431.2,1,0.25,3.2,107.8,323.4,23.45,346.85
INV203085,West-2,Irvine,Normal,Male,Home Appliances,368.5,11,0.03,2.8,121.6,3931.9,285.06,4216.96
INV203086,West-1,San Francisco,Normal,Male,Cosmetics,512.24,6,0.21,6.3,645.42,2428.02,176.03,2604.05
INV203087,West-2,San Diego,Normal,Female,Electronics,172.83,15,0.01,5.6,25.92,2566.53,186.07,2752.6
INV203088,West-2,San Jose,Normal,Male,Food,531.61,12,0.2,7.6,1275.86,5103.46,370.0,5473.46
INV203089,West-2,Anaheim,Normal,Female,Cosmetics,242.55,5,0.12,3.8,145.53,1067.22,77.37,1144.59
INV203090,West-3,San Diego,Normal,Male,Cosmetics,243.53,12,0.23,5.1,672.14,2250.22,163.14,2413.36
INV203091,West-1,Oakland,Normal,Female,Cosmetics,246.18,14,0.19,7.1,654.84,2791.68,202.4,2994.08
INV203092,West-3,San Diego,Member,Female,Clothing,63.37,14,0.09,9.7,79.85,807.33,58.53,865.86
INV203093,West-2,Oakland,Member,Male,Clothing,585.42,19,0.06,4.1,667.38,10455.6,758.03,11213.63
INV203094,West-3,Oakland,Normal,Male,Clothing,87.41,5,0.14,3.7,61.19,375.86,27.25,403.11
INV203095,West-2,Anaheim,Normal,Male,Clothing,207.83,3,0.35,5.0,218.22,405.27,29.38,434.65
INV203096,West-3,San Francisco,Normal,Female,Food,194.98,18,0.15,7.5,526.45,2983.19,216.28,3199.47
INV203097,West-2,Fresno,Normal,Male,Clothing,49.43,6,0.26,9.7,77.11,219.47,15.91,235.38
INV203098,West-3,Anaheim,Normal,Male,Electronics,95.59,9,0.02,5.8,17.21,843.1,61.12,904.22
INV203099,West-3,San Francisco,Normal,Female,Cosmetics,31.69,7,0.13,8.3,28.84,192.99,13.99,206.98
INV203100,West-3,San Francisco,Member,Female,Food,178.98,18,0.2,5.2,644.33,2577.31,186.85,2764.16
INV203101,West-1,Sacramento,Member,Male,Clothing,520.66,2,0.26,1.4,270.74,770.58,55.87,826.45
INV203102,West-3,Irvine,Normal,Male,Cosmetics,206.97,10,0.18,9.0,372.55,1697.15,123.04,1820.19
INV203103,West-1,Irvine,Normal,Male,Food,78.6,12,0.18,3.6,169.78,773.42,56.07,829.49
INV203104,West-2,Irvine,Normal,Female,Cosmetics,389.19,2,0.27,2.2,210.16,568.22,41.2,609.42
INV203105,West-3,Santa Ana,Member,Female,Food,597.98,13,0.11,10.0,855.11,6918.63,501.6,7420.23
INV203106,West-2,Anaheim,Normal,Male,Home Appliances,143.23,8,0.03,4.1,34.38,1111.46,80.58,1192.04
INV203107,West-2,San Francisco,Member,Female,Food,171.34,7,0.12,2.2,143.93,1055.45,76.52,1131.97
INV203108,West-3,Sacramento,Member,Male,Clothing,583.25,3,0.06,3.8,104.98,1644.77,119.25,1764.02
INV203109,West-1,Oakland,Member,Male,Cosmetics,111.37,8,0.34,5.6,302.93,588.03,42.63,630.66
INV203110,West-3,Fresno,Normal,Female,Cosmetics,309.17,1,0.2,1.8,61.83,247.34,17.93,265.27
INV203111,West-2,Fresno,Normal,Male,Cosmetics,147.59,15,0.16,4.2,354.22,1859.63,134.82,1994.45
INV203112,West-2,Oakland,Member,Male,Electronics,559.75,1,0.32,7.0,179.12,380.63,27.6,408.23
INV203113,West-3,San Diego,Member,Female,Electronics,589.01,12,0.32,9.2,2261.8,4806.32,348.46,5154.78
INV203114,West-1,San Diego,Member,Male,Clothing,489.75,11,0.15,4.6,808.09,4579.16,331.99,4911.15
INV203115,West-1,Irvine,Member,Male,Home Appliances,192.3,16,0.31,6.1,953.81,2122.99,153.92,2276.91
INV203116,West-2,Anaheim,Normal,Female,Electronics,245.08,4,0.02,6.7,19.61,960.71,69.65,1030.36
INV203117,West-2,Santa Ana,Member,Male,Food,149.17,2,0.31,1.6,92.49,205.85,14.92,220.77
INV203118,West-1,Sacramento,Normal,Male,Clothing,535.0,3,0.11,4.1,176.55,1428.45,103.56,1532.01
INV203119,West-3,Fresno,Member,Female,Home Appliances,549.16,4,0.2,7.2,439.33,1757.31,127.4,1884.71
INV203120,West-2,Irvine,Normal,Female,Food,254.23,18,0.09,7.6,411.85,4164.29,301.91,4466.2
INV203121,West-1,Los Angeles,Member,Female,Cosmetics,395.64,12,0.34,4.2,1614.21,3133.47,227.18,3360.65
INV203122,West-2,Irvine,Normal,Male,Electronics,103.5,1,0.03,1.1,3.1,100.4,7.28,107.68
INV203123,West-3,Los Angeles,Normal,Female,Food,263.79,3,0.16,1.1,126.62,664.75,48.19,712.94
INV203124,West-1,San Jose,Normal,Male,Home Appliances,380.74,4,0.22,5.8,335.05,1187.91,86.12,1274.03
INV203125,West-2,San Francisco,Member,Female,Clothing,234.31,6,0.22,6.0,309.29,1096.57,79.5,1176.07
INV203126,West-3,Oakland,Normal,Male,Food,217.77,17,0.26,6.0,962.54,2739.55,198.62,2938.17
INV203127,West-2,San Francisco,Member,Male,Clothing,5.59,8,0.25,7.5,11.18,33.54,2.43,35.97
INV203128,West-3,Irvine,Normal,Female,Cosmetics,483.55,18,0.28,9.3,2437.09,6266.81,454.34,6721.15
INV203129,West-3,San Francisco,Normal,Male,Home Appliances,534.16,16,0.08,9.9,683.72,7862.84,570.06,8432.9
INV203130,West-1,Sacramento,Member,Male,Home Appliances,581.83,6,0.13,7.3,453.83,3037.15,220.19,3257.34
INV203131,West-3,San Jose,Normal,Female,Electronics,432.97,19,0.13,5.6,1069.44,7156.99,518.88,7675.87
INV203132,West-2,Santa Ana,Normal,Male,Home Appliances,331.53,8,0.33,2.3,875.24,1777.0,128.83,1905.83
INV203133,West-3,San Jose,Member,Male,Food,165.22,4,0.14,4.5,92.52,568.36,41.21,609.57
INV203134,West-3,Fresno,Normal,Male,Food,599.58,9,0.08,6.2,431.7,4964.52,359.93,5324.45
INV203135,West-1,Sacramento,Normal,Female,Food,355.9,8,0.22,10.0,626.38,2220.82,161.01,2381.83
INV203136,West-3,San Francisco,Normal,Female,Cosmetics,410.29,19,0.15,2.1,1169.33,6626.18,480.4,7106.58
INV203137,West-3,Santa Ana,Normal,Female,Home Appliances,411.03,1,0.09,8.1,36.99,374.04,27.12,401.16
INV203138,West-2,San Francisco,Member,Female,Home Appliances,507.92,4,0.25,10.0,507.92,1523.76,110.47,1634.23
INV203139,West-1,Anaheim,Normal,Female,Food,10.76,10,0.07,8.2,7.53,100.07,7.26,107.33
INV203140,West-1,Anaheim,Normal,Female,Electronics,136.05,8,0.22,7.9,239.45,848.95,61.55,910.5
INV203141,West-1,San Diego,Normal,Female,Electronics,400.99,3,0.15,3.3,180.45,1022.52,74.13,1096.65
INV203142,West-3,San Jose,Normal,Female,Home Appliances,537.61,12,0.11,1.0,709.65,5741.67,416.27,6157.94
INV203143,West-1,Santa Ana,Normal,Male,Home Appliances,412.78,9,0.33,3.0,1225.96,2489.06,180.46,2669.52
INV203144,West-3,Anaheim,Normal,Male,Clothing,251.03,3,0.11,8.1,82.84,670.25,48.59,718.84
INV203145,West-3,San Diego,Normal,Male,Home Appliances,220.13,4,0.12,2.0,105.66,774.86,56.18,831.04
INV203146,West-2,Sacramento,Normal,Male,Food,444.08,6,0.3,3.7,799.34,1865.14,135.22,2000.36
INV203147,West-2,Santa Ana,Member,Female,Cosmetics,446.04,9,0.05,6.1,200.72,3813.64,276.49,4090.13
INV203148,West-2,San Diego,Member,Male,Home Appliances,366.2,2,0.04,6.2,29.3,703.1,50.97,754.07
INV203149,West-2,Oakland,Member,Male,Home Appliances,178.42,2,0.1,5.9,35.68,321.16,23.28,344.44
INV203150,West-2,Santa Ana,Member,Male,Food,555.47,18,0.21,9.8,2099.68,7898.78,572.66,8471.44
INV203151,West-3,Irvine,Normal,Male,Clothing,333.37,3,0.13,1.1,130.01,870.1,63.08,933.18
INV203152,West-3,San Diego,Normal,Male,Home Appliances,475.34,3,0.21,5.4,299.46,1126.56,81.68,1208.24
INV203153,West-1,San Francisco,Member,Female,Electronics,132.51,18,0.06,5.5,143.11,2242.07,162.55,2404.62
INV203154,West-3,Irvine,Member,Female,Electronics,209.7,6,0.09,3.6,113.24,1144.96,83.01,1227.97
INV203155,West-3,Oakland,Member,Male,Electronics,525.37,1,0.2,5.7,105.07,420.3,30.47,450.77
INV203156,West-2,Anaheim,Normal,Male,Cosmetics,34.81,15,0.08,7.1,41.77,480.38,34.83,515.21
INV203157,West-3,Los Angeles,Normal,Male,Cosmetics,309.83,11,0.15,7.1,511.22,2896.91,210.03,3106.94
INV203158,West-2,San Diego,Member,Male,Home Appliances,291.61,10,0.2,1.8,583.22,2332.88,169.13,2502.01
INV203159,West-1,Sacramento,Member,Female,Home Appliances,451.98,4,0.34,8.2,614.69,1193.23,86.51,1279.74
INV203160,West-1,San Diego,Member,Male,Home Appliances,172.73,14,0.03,9.4,72.55,2345.67,170.06,2515.73
INV203161,West-3,Los Angeles,Member,Female,Cosmetics,135.34,2,0.16,2.1,43.31,227.37,16.48,243.85
INV203162,West-1,Oakland,Member,Male,Home Appliances,556.05,13,0.14,4.7,1012.01,6216.64,450.71,6667.35
INV203163,West-3,Oakland,Normal,Female,Food,345.17,16,0.29,5.6,1601.59,3921.13,284.28,4205.41
INV203164,West-1,Irvine,Member,Female,Clothing,67.29,12,0.32,2.2,258.39,549.09,39.81,588.9
INV203165,West-2,Santa Ana,Normal,Female,Electronics,119.86,5,0.32,5.5,191.78,407.52,29.55,437.07
INV203166,West-2,Sacramento,Member,Male,Electronics,599.3,19,0.13,2.9,1480.27,9906.43,718.22,10624.65
INV203167,West-2,Irvine,Member,Male,Food,121.39,3,0.11,9.4,40.06,324.11,23.5,347.61
INV203168,West-2,Sacramento,Normal,Female,Home Appliances,368.23,2,0.16,5.0,117.83,618.63,44.85,663.48
INV203169,West-3,Sacramento,Member,Male,Cosmetics,254.98,17,0.12,10.0,520.16,3814.5,276.55,4091.05
INV203170,West-1,Los Angeles,Normal,Male,Home Appliances,531.93,11,0.25,1.4,1462.81,4388.42,318.16,4706.58
INV203171,West-3,Irvine,Normal,Female,Home Appliances,454.33,1,0.07,2.1,31.8,422.53,30.63,453.16
INV203172,West-2,Sacramento,Member,Male,Electronics,360.19,19,0.23,5.0,1574.03,5269.58,382.04,5651.62
INV203173,West-3,Fresno,Member,Female,Electronics,11.39,8,0.32,8.9,29.16,61.96,4.49,66.45
INV203174,West-1,Los Angeles,Normal,Male,Cosmetics,528.48,11,0.1,6.0,581.33,5231.95,379.32,5611.27
INV203175,West-3,Oakland,Normal,Male,Electronics,269.58,8,0.24,7.6,517.59,1639.05,118.83,1757.88
INV203176,West-1,Los Angeles,Member,Female,Home Appliances,559.29,17,0.05,4.8,475.4,9032.53,654.86,9687.39
INV203177,West-3,San Francisco,Normal,Female,Food,299.85,6,0.04,1.4,71.96,1727.14,125.22,1852.36
INV203178,West-1,San Francisco,Member,Female,Cosmetics,418.06,7,0.04,6.8,117.06,2809.36,203.68,3013.04
INV203179,West-1,Sacramento,Normal,Female,Food,46.23,13,0.05,6.7,30.05,570.94,41.39,612.33
INV203180,West-2,Irvine,Member,Male,Home Appliances,448.37,7,0.08,1.6,251.09,2887.5,209.34,3096.84
INV203181,West-1,Oakland,Normal,Male,Cosmetics,206.11,11,0.2,2.5,453.44,1813.77,131.5,1945.27
INV203182,West-2,Los Angeles,Normal,Male,Food,214.06,10,0.27,5.3,577.96,1562.64,113.29,1675.93
INV203183,West-2,Irvine,Member,Female,Cosmetics,75.6,8,0.04,5.0,24.19,580.61,42.09,622.7
INV203184,West-2,Los Angeles,Normal,Male,Home Appliances,92.38,10,0.3,7.8,277.14,646.66,46.88,693.54
INV203185,West-3,Los Angeles,Normal,Male,Cosmetics,115.53,11,0.29,4.5,368.54,902.29,65.42,967.71
INV203186,West-3,Fresno,Normal,Male,Home Appliances,200.28,17,0.25,7.0,851.19,2553.57,185.13,2738.7
INV203187,West-3,San Francisco,Normal,Female,Cosmetics,535.72,11,0.15,7.3,883.94,5008.98,363.15,5372.13
INV203188,West-3,Los Angeles,Normal,Female,Cosmetics,224.11,16,0.0,6.8,0.0,3585.76,259.97,3845.73
INV203189,West-1,Fresno,Normal,Male,Electronics,436.0,5,0.26,6.4,566.8,1613.2,116.96,1730.16
INV203190,West-1,San Francisco,Normal,Male,Home Appliances,54.23,10,0.31,8.3,168.11,374.19,27.13,401.32
INV203191,West-3,Fresno,Member,Female,Clothing,356.7,5,0.12,6.9,214.02,1569.48,113.79,1683.27
INV203192,West-1,Irvine,Normal,Female,Cosmetics,291.73,9,0.25,8.5,656.39,1969.18,142.77,2111.95
INV203193,West-1,Santa Ana,Normal,Female,Food,586.88,3,0.02,6.7,35.21,1725.43,125.09,1850.52
INV203194,West-2,San Francisco,Member,Female,Electronics,508.49,3,0.25,2.4,381.37,1144.1,82.95,1227.05
INV203195,West-2,Anaheim,Normal,Male,Electronics,275.62,10,0.02,3.8,55.12,2701.08,195.83,2896.91
INV203196,West-2,Santa Ana,Normal,Female,Cosmetics,466.21,7,0.21,4.0,685.33,2578.14,186.92,2765.06
INV203197,West-2,Irvine,Member,Male,Clothing,119.86,2,0.21,1.8,50.34,189.38,13.73,203.11
INV203198,West-1,Los Angeles,Normal,Female,Electronics,339.59,8,0.11,7.2,298.84,2417.88,175.3,2593.18
INV203199,West-3,Oakland,Normal,Male,Home Appliances,49.4,12,0.03,6.4,17.78,575.02,41.69,616.71
INV203200,West-1,Irvine,Member,Male,Cosmetics,212.11,9,0.33,6.3,629.97,1279.02,92.73,1371.75
INV203201,West-1,Fresno,Member,Female,Cosmetics,139.39,11,0.19,5.3,291.33,1241.96,90.04,1332.0
INV203202,West-1,Fresno,Normal,Male,Clothing,432.75,19,0.2,5.9,1644.45,6577.8,476.89,7054.69
INV203203,West-2,Fresno,Normal,Male,Home Appliances,296.6,17,0.22,1.1,1109.28,3932.92,285.14,4218.06
INV203204,West-2,Fresno,Member,Male,Home Appliances,451.89,13,0.31,1.9,1821.12,4053.45,293.88,4347.33
INV203205,West-2,Irvine,Normal,Female,Clothing,311.6,1,0.02,7.2,6.23,305.37,22.14,327.51
INV203206,West-3,Oakland,Member,Female,Food,56.46,1,0.31,3.4,17.5,38.96,2.82,41.78
INV203207,West-1,San Diego,Member,Female,Home Appliances,442.54,8,0.08,2.0,283.23,3257.09,236.14,3493.23
INV203208,West-3,Fresno,Member,Male,Food,500.77,13,0.03,4.0,195.3,6314.71,457.82,6772.53
INV203209,West-2,San Diego,Normal,Male,Food,542.6,6,0.23,3.3,748.79,2506.81,181.74,2688.55
INV203210,West-3,Oakland,Member,Male,Cosmetics,345.34,3,0.34,1.3,352.25,683.77,49.57,733.34
INV203211,West-1,Oakland,Member,Male,Cosmetics,453.38,16,0.02,4.7,145.08,7109.0,515.4,7624.4
INV203212,West-1,Santa Ana,Member,Female,Electronics,452.47,10,0.15,1.2,678.7,3846.0,278.83,4124.83
INV203213,West-2,San Francisco,Normal,Male,Cosmetics,97.67,7,0.19,1.0,129.9,553.79,40.15,593.94
INV203214,West-2,Anaheim,Normal,Male,Home Appliances,102.71,3,0.09,8.1,27.73,280.4,20.33,300.73
INV203215,West-3,Sacramento,Normal,Male,Home Appliances,47.18,14,0.34,3.8,224.58,435.94,31.61,467.55
INV203216,West-2,Anaheim,Member,Female,Food,195.35,16,0.22,6.1,687.63,2437.97,176.75,2614.72
INV203217,West-2,Irvine,Normal,Male,Home Appliances,286.74,4,0.3,3.7,344.09,802.87,58.21,861.08
INV203218,West-1,Sacramento,Normal,Female,Cosmetics,598.75,13,0.15,9.4,1167.56,6616.19,479.67,7095.86
INV203219,West-2,Oakland,Member,Female,Cosmetics,261.44,1,0.12,7.6,31.37,230.07,16.68,246.75
INV203220,West-2,Anaheim,Member,Male,Cosmetics,437.11,5,0.19,4.3,415.25,1770.3,128.35,1898.65
INV203221,West-1,San Jose,Normal,Male,Clothing,417.57,18,0.15,2.9,1127.44,6388.82,463.19,6852.01
INV203222,West-1,San Francisco,Normal,Male,Home Appliances,126.67,12,0.25,2.2,380.01,1140.03,82.65,1222.68
INV203223,West-3,Anaheim,Member,Male,Electronics,39.81,11,0.09,7.9,39.41,398.5,28.89,427.39
INV203224,West-2,San Francisco,Normal,Female,Home Appliances,329.87,9,0.16,5.1,475.01,2493.82,180.8,2674.62
INV203225,West-1,San Diego,Member,Female,Home Appliances,421.68,7,0.31,3.1,915.05,2036.71,147.66,2184.37
INV203226,West-3,Irvine,Member,Female,Clothing,598.96,14,0.26,9.3,2180.21,6205.23,449.88,6655.11
INV203227,West-3,San Francisco,Normal,Female,Home Appliances,218.37,3,0.06,4.5,39.31,615.8,44.65,660.45
INV203228,West-2,San Diego,Normal,Female,Food,538.34,16,0.31,5.9,2670.17,5943.27,430.89,6374.16
INV203229,West-2,Fresno,Normal,Female,Cosmetics,232.25,7,0.21,8.7,341.41,1284.34,93.11,1377.45
INV203230,West-3,San Diego,Normal,Female,Cosmetics,415.2,1,0.24,8.5,99.65,315.55,22.88,338.43
INV203231,West-1,Irvine,Member,Female,Clothing,360.96,6,0.1,6.7,216.58,1949.18,141.32,2090.5
INV203232,West-3,Santa Ana,Normal,Female,Cosmetics,36.52,6,0.15,9.0,32.87,186.25,13.5,199.75
INV203233,West-2,Fresno,Normal,Female,Food,51.64,10,0.28,9.6,144.59,371.81,26.96,398.77
INV203234,West-1,Oakland,Normal,Male,Clothing,17.35,12,0.12,9.4,24.98,183.22,13.28,196.5
INV203235,West-1,Los Angeles,Member,Male,Electronics,225.65,19,0.06,4.1,257.24,4030.11,292.18,4322.29
INV203236,West-3,San Diego,Normal,Male,Cosmetics,448.75,6,0.13,4.6,350.02,2342.48,169.83,2512.31
